osm_id,name,highway,st_astext
11490982,Back Road,residential,"LINESTRING(-69.682934 44.674327000496035,-69.68317999999998 44.674510000496035,-69.683324 44.67460600049602,-69.683772 44.674967000496004,-69.684134 44.67529400049598,-69.684549 44.67568600049595,-69.68513 44.6762460004959,-69.685417 44.6765290004959,-69.685913 44.677050000495846,-69.68601299999999 44.67716900049583,-69.686107 44.67729200049583,-69.686193 44.67741800049583,-69.68627 44.67754800049581,-69.68647 44.67794100049578,-69.686527 44.67806600049577,-69.68665099999998 44.67834000049574,-69.68698099999999 44.678998000495696,-69.68716 44.679326000495685,-69.687348 44.679650000495656,-69.68754299999999 44.67996700049562,-69.68818899999998 44.680849000495556,-69.688322 44.68102400049555,-69.68853699999998 44.68131600049553,-69.688642 44.68145800049551,-69.68894 44.68188100049547,-69.68915199999999 44.68219100049546,-69.689354 44.682507000495434,-69.68954899999999 44.68283000049541,-69.689737 44.68315900049539,-69.689904 44.683488000495366,-69.690039 44.68381400049533,-69.690432 44.68488700049525,-69.69069799999998 44.6855560004952,-69.691107 44.686559000495116,-69.69139099999998 44.68723200049507,-69.6916558 44.68784530049503,-69.691982 44.68858600049497,-69.692111 44.688926000494945,-69.692214 44.68926200049492,-69.692506 44.69036900049484,-69.692596 44.69073300049482,-69.692677 44.69105200049477,-69.692805 44.69152300049473,-69.692972 44.69220900049469,-69.692981 44.69225300049469,-69.693113 44.69290700049464,-69.69325 44.69374000049457,-69.69348199999999 44.69506000049447,-69.693624 44.69579000049443,-69.6936951 44.69613130049439,-69.6938756 44.69681480049434,-69.694427 44.69856600049422,-69.69453099999998 44.69891200049418,-69.694813 44.699940000494095,-69.695073 44.700965000494016,-69.69516699999998 44.701309000493985,-69.69534199999998 44.70200300049395,-69.69561799999998 44.70303900049385,-69.695658 44.70320900049385,-69.69569999999999 44.703389000493836,-69.69596149999998 44.70437640049375,-69.696032 44.70463700049375,-69.696409 44.70601800049363,-69.696506 44.706358000493594,-69.69659499999999 44.706698000493574,-69.696788 44.70737200049352,-69.697497 44.710134000493305,-69.697589 44.71047500049328,-69.697659 44.710825000493266,-69.69767699999998 44.71096600049326,-69.697686 44.711107000493236,-69.697686 44.7115880004932,-69.697699 44.71250800049314,-69.697691 44.7128600004931,-69.69764999999998 44.713219000493076,-69.697579 44.71343000049306,-69.69751299999999 44.71356200049304,-69.69739199999998 44.71373400049303,-69.69721399999999 44.71396400049302,-69.69706799999999 44.714258000493,-69.697019 44.71439200049298,-69.696984 44.71452800049299,-69.696965 44.714665000492964,-69.696967 44.714803000492964,-69.69702299999999 44.71516400049292,-69.69723 44.71546100049291,-69.697445 44.715718000492885,-69.697526 44.715815000492874,-69.69851299999999 44.7169450004928,-69.69901999999999 44.71754100049273,-69.699518 44.71814500049268,-69.70000599999999 44.71875500049265,-69.70065099999998 44.71962600049259,-69.700732 44.71975300049255,-69.70078999999998 44.71988600049255,-69.700832 44.720023000492546,-69.70086300000001 44.720164000492545,-69.700886 44.72030500049254,-69.70097299999999 44.72129300049246,-69.70101 44.72150100049243,-69.701056 44.72163600049242,-69.70112599999999 44.721765000492404,-69.701219 44.721886000492404,-69.70132699999999 44.7220010004924,-69.701431 44.72208800049239,-69.70145399999998 44.72210700049239,-69.70158599999999 44.722210000492375,-69.701869 44.722401000492354,-69.702315 44.72267300049234,-69.702778 44.72293600049232,-69.703081 44.72312000049231,-69.703372 44.723315000492285,-69.70366299999999 44.72352200049228,-69.703938 44.72375500049225,-69.704432 44.72429000049222,-69.704526 44.72440900049221,-69.70460699999998 44.72453300049219,-69.704679 44.72466500049217,-69.70492799999998 44.725201000492135,-69.704998 44.72533200049212,-69.70507499999998 44.72545900049212,-69.705202 44.7256460004921,-69.705946 44.72662900049203,-69.70621199999998 44.726998000492,-69.706667 44.72770200049194,-69.70689099999998 44.728014000491925,-69.70725699999998 44.72850100049188,-69.70757299999998 44.72893700049185,-69.70796999999999 44.7295020004918,-69.708261 44.72994500049177,-69.70849599999998 44.730331000491745,-69.708825 44.730919000491696,-69.70896 44.731184000491666,-69.709168 44.731645000491646,-69.709225 44.73178100049162,-69.709817 44.73318700049152,-69.71022199999999 44.734188000491436,-69.71087200000001 44.7358740004913,-69.71112 44.73654300049125,-69.71164499999999 44.73787400049114,-69.711804 44.738247000491114,-69.71187199999999 44.738433000491106,-69.71199199999998 44.73875400049107,-69.71274 44.74066200049093,-69.713064 44.74155200049085,-69.7132 44.74189100049084,-69.713412 44.74245400049078,-69.713455 44.74256700049077,-69.715158 44.74693600049042,-69.71533799999999 44.74742000049038,-69.715504 44.74786700049036,-69.715591 44.748138000490336,-69.71596599999998 44.749148000490244,-69.715987 44.749201000490245,-69.71611199999998 44.749511000490216,-69.716195 44.7497150004902,-69.71632 44.75003800049018)"
11499160,Pinewood Lane,residential,"LINESTRING(-69.692596 44.69073300049482,-69.693238 44.690647000494806,-69.693425 44.69061600049482,-69.69409499999999 44.69048000049483,-69.69433 44.690458000494814,-69.69444299999999 44.690505000494824,-69.69456 44.690569000494826,-69.694696 44.69059700049481,-69.694835 44.69060100049482,-69.694982 44.69061200049481,-69.695139 44.69065100049481,-69.69529899999999 44.690683000494815,-69.69565299999998 44.69074000049482,-69.695777 44.690729000494805,-69.695867 44.69067200049481,-69.695931 44.69061900049481,-69.696002 44.69057900049482,-69.69607 44.69055400049482,-69.69616299999998 44.690537000494814,-69.69630899999999 44.69054000049481,-69.69643099999999 44.69055800049483,-69.696559 44.69058300049482,-69.696887 44.690676000494825,-69.697069 44.69073300049482,-69.69759699999999 44.690964000494795)"
11495876,Old Norridgewock Road,unclassified,"LINESTRING(-69.724774 44.68099200049556,-69.72492 44.68133400049552,-69.72501699999998 44.68160000049551,-69.725174 44.68214400049546,-69.725242 44.68241900049544,-69.725338 44.682907000495405,-69.72546 44.68338900049536,-69.725502 44.68352700049536,-69.72560200000001 44.68380200049535,-69.725733 44.6841940004953)"
263420588,,residential,"LINESTRING(-69.7492909 44.68340190049536,-69.74916639999998 44.68333340049537,-69.7491077 44.68329360049537,-69.7482065 44.683194500495375,-69.7470048 44.68271390049542,-69.7468761 44.68259950049542,-69.7467795 44.68233250049544,-69.7470156 44.682103600495466,-69.7469726 44.68187480049548,-69.74621089999998 44.68175270049549,-69.7447947 44.681272100495526,-69.7442475 44.68070760049557,-69.7438613 44.680478700495584,-69.74305660000002 44.6802728004956,-69.7425846 44.67983030049564,-69.74205879999998 44.67957090049566,-69.7414151 44.6790064004957,-69.7407821 44.678632600495725,-69.74046020000002 44.67826640049576,-69.7402349 44.677885000495785,-69.7402457 44.67742720049582,-69.74019199999998 44.67719830049583,-69.740074 44.676992400495834,-69.7395912 44.67558860049595)"
11497302,Bates Drive,residential,"LINESTRING(-69.633721 44.677121000495845,-69.633812 44.67742200049582,-69.633772 44.6775580004958,-69.633685 44.67768200049579,-69.6335467 44.67795800049578,-69.63346639999999 44.67822120049575)"
11490796,Toby Road,residential,"LINESTRING(-69.63296999999999 44.677139000495835,-69.63293999999999 44.677302000495814,-69.63287799999999 44.677437000495814,-69.632775 44.677561000495814,-69.63257 44.677714000495804,-69.632431 44.67781100049579,-69.632335 44.67807330049576)"
11497300,Bates Drive,residential,"LINESTRING(-69.63346639999999 44.67822120049575,-69.633474 44.67832740049574,-69.63363 44.678606000495726,-69.63368699999998 44.67881600049571,-69.63368899999999 44.6790260004957,-69.63367099999999 44.679517000495665,-69.633639 44.679728000495636,-69.633579 44.67993600049563,-69.63346999999999 44.68013400049561,-69.633344 44.68029600049559,-69.633092 44.680549000495574,-69.632985 44.68063600049558,-69.632888 44.68070400049557,-69.632807 44.68074900049556,-69.63270099999998 44.68078500049557,-69.632577 44.680806000495544)"
330999762,Snowmobile Trail 42,path,"LINESTRING(-69.65301839999998 44.68642190049514,-69.65241419999998 44.68669860049513,-69.65145189999998 44.68709330049508,-69.650286 44.68740910049506,-69.64919410000002 44.687567000495044,-69.6476952 44.68752750049506,-69.6466605 44.68746910049506,-69.64569559999998 44.68724030049507,-69.6438972 44.68699120049509,-69.6426827 44.6868916004951,-69.6411412 44.68677540049511,-69.638969 44.68652630049512,-69.6367022 44.68633740049514,-69.6360588 44.68635100049514,-69.6351596 44.6856203004952,-69.6350798 44.685187700495234,-69.6347641 44.68502460049524,-69.6341742 44.68507800049523,-69.63380479999998 44.68519110049523,-69.6335224 44.68522250049524,-69.6332465 44.68524950049521,-69.6331025 44.68527790049523,-69.6328512 44.68532750049522,-69.63257889999998 44.68530140049521,-69.6322459 44.68529950049522,-69.63195299999998 44.68532220049522,-69.631651 44.68537130049521,-69.6297901 44.68591750049518,-69.6284804 44.68627730049514,-69.6252121 44.68591190049517,-69.6230634 44.685928500495166,-69.6215218 44.686028100495164,-69.6204708 44.6855631004952,-69.6193497 44.685065000495236,-69.61792499999999 44.68493210049525,-69.61631339999998 44.68466640049527,-69.61526229999998 44.684483800495286,-69.613604 44.68431770049529,-69.6115954 44.68400220049532,-69.6103342 44.683802900495344,-69.6091663 44.68370330049533,-69.6081153 44.68370330049533,-69.6066205 44.683520600495356,-69.60528919999999 44.683470800495364,-69.6039812 44.683371100495364,-69.6026966 44.68320510049537,-69.60180909999998 44.68242460049544,-69.60058659999999 44.680913500495556)"
11440714,Pishon Ferry Road,residential,"LINESTRING(-69.629124 44.68684780049511,-69.62564299999998 44.686796000495114,-69.62514799999998 44.6867300004951,-69.624905 44.68645520049513)"
11491511,Kendall Annex Road,residential,"LINESTRING(-69.63377 44.685676000495185,-69.63490899999998 44.68576400049518,-69.63607799999998 44.685845000495185,-69.63992599999999 44.686417000495126,-69.64109 44.68654700049512)"
11481282,Wandrup Drive,residential,"LINESTRING(-69.63296999999999 44.677139000495835,-69.63341499999999 44.677133000495836,-69.633721 44.677121000495845,-69.634285 44.67716000049585,-69.635627 44.677376000495826,-69.63685399999999 44.67779800049579,-69.63814 44.67812800049577,-69.638756 44.67834400049575,-69.639403 44.67849200049573,-69.640027 44.678694000495724,-69.64178599999998 44.67945100049566,-69.642171 44.67949500049566,-69.642563 44.67928300049567,-69.64285499999998 44.6790020004957,-69.64306700000002 44.67817600049577,-69.642643 44.67740500049581,-69.64265499999999 44.67699300049585,-69.642422 44.676528000495885,-69.64207200000001 44.6761900004959,-69.641717 44.675951000495935)"
276328165,Snowmobile Smithfield Oakland Connector,path,"LINESTRING(-69.8206526 44.65154270049775,-69.82001389999999 44.65155840049774,-69.81911589999999 44.65143900049775,-69.8183112 44.65130160049776,-69.8169057 44.651095500497775,-69.8162556 44.650842600497796,-69.81586739999999 44.65063770049781,-69.8155668 44.65036150049784,-69.8153414 44.64998730049787,-69.815166 44.649622000497885,-69.8108577 44.6439996004983,-69.8106949 44.64378570049831,-69.810482 44.64358520049832,-69.81022519999999 44.643384700498345,-69.81004989999998 44.64326440049835,-69.80988079999999 44.64309960049838,-69.8097681 44.64294360049838,-69.8097869 44.64281000049838,-69.80989959999998 44.642627300498404,-69.809981 44.64244910049841,-69.80999359999998 44.64227980049842,-69.80999979999999 44.64207930049844,-69.8100123 44.64187430049845,-69.8100562 44.64162480049849,-69.8101501 44.641504500498485,-69.8103881 44.64139310049848,-69.8106135 44.64129060049849,-69.81082009999999 44.64106340049851,-69.8108515 44.64095200049853,-69.8108515 44.64075590049854,-69.8106385 44.64024350049857,-69.8104131 44.63989600049861,-69.81028789999999 44.63937910049864,-69.81028789999999 44.63904050049866,-69.8104382 44.63847910049871,-69.8106886 44.637828500498756,-69.8110017 44.63749880049878,-69.8110518 44.63700860049881,-69.8109391 44.63672350049883,-69.8107012 44.63631350049887,-69.8106886 44.6358590004989,-69.8108515 44.63554710049892,-69.8108515 44.63525300049894,-69.8105133 44.63482520049898,-69.810075 44.63436180049901,-69.8094738 44.63377360049906,-69.8088977 44.63334580049907,-69.80838419999999 44.6329180004991,-69.8077455 44.63248130049915,-69.8072195 44.6317772004992,-69.8065807 44.63132260049923,-69.8054786 44.630894800499256,-69.8039381 44.6303155004993,-69.8023726 44.63011940049932,-69.8012329 44.629914400499324,-69.80040629999999 44.629967900499324,-69.79993039999998 44.63014610049931,-69.7993919 44.63034220049929,-69.7989911 44.63042240049929,-69.79852769999998 44.63068090049928,-69.7979391 44.63095720049925,-69.79691209999999 44.63132260049923,-69.7961231 44.6315722004992,-69.7956471 44.6317326004992,-69.7952339 44.63194650049918,-69.7950084 44.63184850049919,-69.7947454 44.6316613004992,-69.7943196 44.631340400499234,-69.79386869999999 44.63105520049924,-69.79265389999999 44.630208500499315,-69.790992 44.63029150049931)"
11440649,Philbrick Road,residential,"LINESTRING(-69.76773909999999 44.42681760051275,-69.76733479999999 44.427481200512716,-69.7672881 44.42755710051272,-69.7670911 44.427895500512705,-69.76680169999999 44.42831140051267,-69.7663886 44.42888010051265,-69.766233 44.42906490051263,-69.7660667 44.42931870051262,-69.7659192 44.42955810051261,-69.7658772 44.429708300512594,-69.76584549999998 44.429821500512574,-69.76585889999998 44.42999290051257,-69.7659098 44.43030230051255,-69.7660667 44.430805100512515,-69.7660882 44.43095250051252,-69.76609090000001 44.43115370051252,-69.7660533 44.43133180051248,-69.7658978 44.431598000512466,-69.76569259999998 44.43195810051247,-69.76556789999998 44.43214000051243,-69.7654981 44.43242060051243,-69.7655089 44.43280750051241,-69.7655504 44.433219300512384,-69.76557989999999 44.43363590051236,-69.76562549999998 44.43436850051231,-69.7656751 44.435144100512275,-69.765843 44.43668000051217,-69.76584259999998 44.43724060051213,-69.7658712 44.437997100512085,-69.766447 44.44015900051195,-69.7664951 44.440281700511946,-69.766734 44.44089100051191,-69.76674399999999 44.441128600511895,-69.7666577 44.44144410051188,-69.7615057 44.44815230051146,-69.76037499999998 44.44990460051136)"
276157091,Snowmobile,path,"LINESTRING(-69.7651248 44.415770500513425,-69.7644685 44.41771230051331,-69.76531229999999 44.41838190051327,-69.7667185 44.41881720051324,-69.76718719999998 44.41931940051322,-69.767281 44.41988850051318,-69.7679841 44.4209933005131,-69.7671404 44.421796800513064,-69.7669997 44.422834600513006,-69.7670935 44.42410670051293,-69.76582789999999 44.42430750051291,-69.76582789999999 44.424742700512894,-69.7648435 44.42561310051284,-69.7644685 44.4262491005128,-69.7643719 44.42628360051279,-69.7639061 44.42645000051279,-69.76376539999998 44.427219900512725,-69.7630623 44.428558900512655,-69.7635311 44.42936220051262,-69.7648435 44.42996470051258,-69.76531229999999 44.43083500051252,-69.7665779 44.43133710051248,-69.76840600000001 44.43197310051245,-69.7688278 44.43227430051244,-69.7707028 44.43264250051241,-69.77135899999999 44.433579700512354,-69.7720152 44.43394790051234,-69.77229649999998 44.4344834005123,-69.7714528 44.436257300512196,-69.77098399999998 44.43726140051213,-69.7714996 44.437763400512104,-69.7711246 44.43836590051207,-69.7699059 44.439169100512025,-69.7690622 44.43987190051198,-69.76887469999998 44.44040740051196,-69.7692028 44.44097630051191,-69.76864030000002 44.44127750051189,-69.7691091 44.44167910051187,-69.76957780000001 44.4428839005118,-69.76957780000001 44.44331890051178,-69.77065589999998 44.44412210051172,-69.7703278 44.44492530051167,-69.7701872 44.44549410051164,-69.77089030000002 44.44629730051158,-69.7701872 44.44740160051152,-69.76934339999998 44.447903500511494,-69.7687809 44.448405400511454,-69.7684997 44.449308900511404,-69.7680778 44.45014550051135,-69.76746850000002 44.45014550051135,-69.76704659999999 44.45031280051134,-69.7663435 44.44987780051136,-69.7656404 44.44971050051139,-69.76456229999998 44.45041320051132,-69.76381229999998 44.4509151005113,-69.7630623 44.45288920051119,-69.76376539999998 44.454495300511084,-69.7645154 44.455164500511046,-69.76507789999998 44.45576670051099,-69.7648904 44.45660320051095,-69.76456229999998 44.45797490051087,-69.7643748 44.45917940051079,-69.7643748 44.46028340051073,-69.7643255 44.46044940051071,-69.76404669999998 44.46138740051065,-69.7635779 44.46222380051059,-69.7630155 44.462792500510574,-69.76339039999999 44.46359540051052,-69.76442169999999 44.46379610051052,-69.76460919999998 44.46419760051049,-69.76414039999999 44.465033900510434,-69.7638592 44.46580330051038,-69.76404669999998 44.46663960051033,-69.7639998 44.467910800510246,-69.76339039999999 44.46841260051022)"
11440762,Bartlett Road,residential,"LINESTRING(-69.7568487 44.459287600510784,-69.75843829999998 44.45953590051078,-69.7609532 44.45990850051076,-69.7643255 44.46044940051071,-69.7714954 44.461601900510644,-69.775126 44.46220900051061,-69.775991 44.4623370005106,-69.776837 44.4624620005106,-69.777828 44.46260800051059,-69.78015199999999 44.46295100051055,-69.78137969999999 44.463221400510534)"
11433203,,residential,"LINESTRING(-69.775126 44.46220900051061,-69.774773 44.463286000510536)"
11437952,White Tail Drive,residential,"LINESTRING(-69.777828 44.46260800051059,-69.776021 44.459261000510786)"
11442059,Moose Valley Drive,residential,"LINESTRING(-69.78015199999999 44.46295100051055,-69.78017999999999 44.46030400051073,-69.780256 44.459261000510786,-69.78017999999999 44.45909900051079,-69.780105 44.458955000510805,-69.779878 44.45874000051082)"
11431915,,residential,"LINESTRING(-69.7875076 44.46337760051053,-69.7872921 44.4639493005105)"
11432904,,residential,"LINESTRING(-69.78531989999999 44.45924340051079,-69.7867494 44.45948720051078)"
225014161,Lake Ridge Drive,residential,"LINESTRING(-69.7836462 44.46134160051066,-69.7877923 44.46199470051062,-69.7875076 44.46337760051053,-69.7832792 44.46269120051058,-69.78264569999999 44.462277700510604)"
329670249,Madison Branch Rail Trail,cycleway,"LINESTRING(-69.775197 44.69229930049468,-69.77507439999998 44.69198340049471,-69.7716284 44.684256700495304,-69.7712194 44.68334830049538,-69.7707279 44.68225660049544,-69.7687821 44.677925300495765,-69.7684055 44.67705420049585,-69.76762139999998 44.67531400049598,-69.7669201 44.673743300496085,-69.7667229 44.67330950049613,-69.766594 44.67307760049614,-69.76636729999998 44.672651800496176,-69.766148 44.672326800496194,-69.7660062 44.67216290049621,-69.7657953 44.67193520049623,-69.76531699999998 44.67150100049627,-69.7649029 44.6711056004963,-69.7624322 44.66886920049646,-69.76163 44.66809570049652,-69.76127470000002 44.667707300496545,-69.76073209999998 44.66690930049661,-69.7596199 44.66508110049674,-69.7587788 44.663559100496855,-69.75703779999999 44.66069480049707,-69.7565881 44.65998210049713,-69.756182 44.65938300049716,-69.7559535 44.65920660049718,-69.7557662 44.659020500497185,-69.75549 44.6587895004972,-69.75511429999999 44.65853600049724,-69.75476819999999 44.65834360049725,-69.7541522 44.658021200497274,-69.7534274 44.657679200497284,-69.75302129999999 44.65747120049731)"
914012040,Warren Point Lane,residential,"LINESTRING(-69.77524659999999 44.65441290049753,-69.7750887 44.65439150049754,-69.7748048 44.65437990049754,-69.7741144 44.654632200497524,-69.7735459 44.655032100497486,-69.7733914 44.65526720049748,-69.7730529 44.65637230049739)"
914012041,Templinville Lane,residential,"LINESTRING(-69.7773429 44.6549347004975,-69.7771701 44.6548950004975,-69.7756975 44.65464840049752,-69.7755203 44.65460010049752,-69.77524659999999 44.65441290049753,-69.775021 44.654045300497565,-69.7750522 44.6535455004976)"
11496710,Eastwood Lane,residential,"LINESTRING(-69.774304 44.6260440004996,-69.774638 44.62601800049961,-69.77593299999998 44.626208000499595,-69.77636599999998 44.62635800049958,-69.77728329999998 44.62685000049956,-69.77845299999998 44.627443000499504,-69.779781 44.62832400049945,-69.780099 44.62847300049943,-69.78148 44.62893000049939,-69.782381 44.62917200049939,-69.78476299999998 44.629628000499345,-69.78739 44.63005600049932,-69.788119 44.6302120004993,-69.78876049999998 44.6302872004993,-69.79015569999999 44.630366300499304,-69.79265389999999 44.630208500499315)"
11494724,Bass Cove Lane,residential,"LINESTRING(-69.77337059999999 44.624233400499755,-69.7740673 44.62412480049974,-69.7742726 44.624109700499744,-69.77442119999999 44.62411470049974,-69.7756033 44.624245700499735,-69.7758935 44.62425070049974,-69.77633639999999 44.62424610049975,-69.7768717 44.62424910049974)"
915031019,Windwood Lane,residential,"LINESTRING(-69.77107219999999 44.61825120050017,-69.7710779 44.61820610050019,-69.7710078 44.61767090050022,-69.7706382 44.61736730050023)"
915031018,Pleasant Lane,residential,"LINESTRING(-69.7714895 44.61846560050016,-69.7715412 44.61845060050016,-69.7716222 44.618382500500154,-69.7716558 44.61806720050018,-69.7714025 44.617497200500225)"
915031020,Lake Ridge Lane,residential,"LINESTRING(-69.76941689999998 44.61918430050011,-69.7702676 44.618873400500114,-69.7703726 44.618710600500144,-69.77043709999998 44.61835010050018,-69.7705118 44.618282100500174,-69.7706942 44.61825380050016,-69.77107219999999 44.61825120050017,-69.7711802 44.61830910050016,-69.7714895 44.61846560050016,-69.7717833 44.61863360050015,-69.7722737 44.6190219005001,-69.77265809999999 44.61901930050011,-69.7727646 44.618969100500124,-69.77307449999999 44.618579900500144,-69.7733867 44.61835720050016,-69.7734841 44.61809990050018,-69.7735838 44.618013700500185)"
11494084,Horn Hill Road,residential,"LINESTRING(-69.771458 44.62174800049991,-69.77126 44.62191300049991,-69.771179 44.6219530004999,-69.77109200000001 44.62197600049989,-69.77072199999999 44.622020000499894,-69.770697 44.6220240004999,-69.770334 44.62207600049989,-69.770231 44.622099000499894)"
11496798,Sadulsky Lane,residential,"LINESTRING(-69.771626 44.621911000499914,-69.771917 44.62185800049992,-69.772015 44.621853000499925,-69.772212 44.621853000499925,-69.77259799999999 44.621864000499905,-69.77318199999999 44.621875000499905,-69.773376 44.62186700049991,-69.773962 44.62182700049991,-69.77425 44.621821000499914,-69.77455800000001 44.62183000049991,-69.77474799999999 44.62184700049992,-69.77513999999998 44.621865000499916,-69.775338 44.621865000499916,-69.77553 44.62185600049992,-69.77571999999999 44.621835000499914,-69.775903 44.62179600049992,-69.776056 44.62175400049993,-69.777205 44.6205350005,-69.777201 44.62040700050001)"
11496800,Sadulsky Lane,residential,"LINESTRING(-69.777201 44.62040700050001,-69.77715000000002 44.62044900050002,-69.77666399999998 44.6204880005,-69.776079 44.6205480005,-69.775494 44.620617000500005,-69.775303 44.62064800049999,-69.77521 44.6206740005,-69.775127 44.62071400049999,-69.77505899999998 44.620767000499995,-69.775009 44.62082900049998,-69.774949 44.62096400049997,-69.774762 44.62150800049993,-69.774695 44.621639000499925,-69.77455800000001 44.62183000049991)"
11492823,Wildlife Lane,residential,"LINESTRING(-69.776056 44.62175400049993,-69.776178 44.62172100049992,-69.77647499999999 44.621668000499916)"
11489415,Blueberry Lane,residential,"LINESTRING(-69.775781 44.61939300050008,-69.775739 44.619281000500095,-69.775695 44.6192210005001,-69.775561 44.61911300050011,-69.775504 44.61905400050011,-69.775469 44.61898600050012,-69.775467 44.618913000500115,-69.775486 44.61884700050014,-69.775526 44.61878100050013,-69.77557699999998 44.61872100050013)"
